name: eb4124ef-f069-46ee-8628-d4093f51cba9 num_items: 4121
token, class_id, token_value, token_tf, token_df
регулятор, @default_class, 3.1442450563190505e-05, 103.0, 70.0
перепрошивка, @default_class, 3.6631981856771745e-06, 12.0, 11.0
css, @default_class, 0.00018041250586975366, 591.0, 127.0
пускай, @default_class, 1.1294860996713396e-05, 37.0, 29.0
sizeof, @default_class, 3.174771700287238e-05, 104.0, 36.0
время_отклик, @default_class, 1.4042259863344952e-05, 46.0, 28.0
height_width, @default_class, 5.189530838833889e-06, 17.0, 10.0
token_token, @default_class, 4.884264399152016e-06, 16.0, 12.0
разработка_высоконагруженный, @default_class, 6.105330157879507e-06, 20.0, 19.0
img_src, @default_class, 1.3126460544299334e-05, 43.0, 17.0
form, @default_class, 7.173763151513413e-05, 235.0, 71.0
наследоваться, @default_class, 1.0989594557031523e-05, 36.0, 26.0
комнатный, @default_class, 7.936929250718094e-06, 26.0, 13.0
очень_круто, @default_class, 1.1294860996713396e-05, 37.0, 35.0
верстать, @default_class, 8.54746213008184e-06, 28.0, 23.0
плотно, @default_class, 1.8621258277562447e-05, 61.0, 55.0
жилой, @default_class, 8.54746213008184e-06, 28.0, 18.0
agency, @default_class, 3.6631981856771745e-06, 12.0, 11.0
целевой_аудитория, @default_class, 3.205298344255425e-05, 105.0, 66.0
час_сутки, @default_class, 6.7158634919906035e-06, 22.0, 21.0
подвижный, @default_class, 1.0379061677667778e-05, 34.0, 29.0
выходной_день, @default_class, 5.8000637181976344e-06, 19.0, 12.0
gmt, @default_class, 7.021129931672476e-06, 23.0, 12.0
серебряный, @default_class, 4.5789979594701435e-06, 15.0, 11.0
заказной, @default_class, 4.5789979594701435e-06, 15.0, 13.0
формула, @default_class, 0.00012576980225276202, 412.0, 211.0
около_секунда, @default_class, 5.189530838833889e-06, 17.0, 16.0
стандарт_факто, @default_class, 3.6631981856771745e-06, 12.0, 11.0
гейм, @default_class, 6.410597052308731e-06, 21.0, 15.0
потребительский, @default_class, 2.0758123355335556e-05, 68.0, 53.0
нести, @default_class, 6.380070408340544e-05, 209.0, 164.0
тестовый_окружение, @default_class, 5.189530838833889e-06, 17.0, 10.0
преемник, @default_class, 3.6631981856771745e-06, 12.0, 12.0
борьба, @default_class, 6.86849671183154e-05, 225.0, 164.0
обидный, @default_class, 4.27373106504092e-06, 14.0, 12.0
имя_фамилия, @default_class, 9.157995918940287e-06, 30.0, 24.0
довольно_обширный, @default_class, 3.3579317459953018e-06, 11.0, 11.0
предсказуемый, @default_class, 1.9231791156926192e-05, 63.0, 48.0
воспринимать, @default_class, 7.967455894686282e-05, 261.0, 199.0
axis, @default_class, 9.157995918940287e-06, 30.0, 16.0
важный_фактор, @default_class, 8.242195690399967e-06, 27.0, 25.0
spi, @default_class, 2.4116054191836156e-05, 79.0, 19.0
attrs, @default_class, 1.9537057596608065e-05, 64.0, 12.0
quick, @default_class, 1.5568592061754316e-05, 51.0, 31.0
скроллинг, @default_class, 5.494797278515762e-06, 18.0, 13.0
буфер_обмен, @default_class, 1.1905393876077142e-05, 39.0, 12.0
деформироваться, @default_class, 3.0526650789397536e-06, 10.0, 10.0
стартапов, @default_class, 3.6326717236079276e-05, 119.0, 77.0
опухоль, @default_class, 1.1600127436395269e-05, 38.0, 16.0
технический, @default_class, 0.00030038226395845413, 984.0, 569.0
button, @default_class, 6.960076279938221e-05, 228.0, 71.0
тестироваться, @default_class, 2.0452856915653683e-05, 67.0, 61.0
await, @default_class, 3.0221384804463014e-05, 99.0, 30.0
возвращаться_исходный, @default_class, 3.6631981856771745e-06, 12.0, 12.0
vertical, @default_class, 3.3579317459953018e-06, 11.0, 10.0
развернутый, @default_class, 8.242195690399967e-06, 27.0, 21.0
прочь, @default_class, 3.3579317459953018e-06, 11.0, 11.0
обратный_сторона, @default_class, 1.709492426016368e-05, 56.0, 52.0
зарекомендовывать, @default_class, 3.0526650789397536e-06, 10.0, 10.0
сворачиваться, @default_class, 3.968464625359047e-06, 13.0, 12.0
div_class, @default_class, 4.884264126303606e-05, 160.0, 44.0
предостерегать, @default_class, 3.3579317459953018e-06, 11.0, 11.0
миновать, @default_class, 1.0989594557031523e-05, 36.0, 34.0
крестик, @default_class, 6.105330157879507e-06, 20.0, 13.0
одновременно, @default_class, 0.000212770770303905, 697.0, 534.0
шарик, @default_class, 2.8084519726689905e-05, 92.0, 35.0
скрин, @default_class, 1.0073795237985905e-05, 33.0, 27.0
стив, @default_class, 9.157995918940287e-06, 30.0, 22.0
вслед, @default_class, 1.0379061677667778e-05, 34.0, 33.0
трей, @default_class, 5.189530838833889e-06, 17.0, 10.0
добиваться_успех, @default_class, 8.242195690399967e-06, 27.0, 25.0
юнит, @default_class, 1.6789657820481807e-05, 55.0, 27.0
soa, @default_class, 7.631662811036222e-06, 25.0, 10.0
стабилизация, @default_class, 1.8315991837880574e-05, 60.0, 35.0
амбиция, @default_class, 7.021129931672476e-06, 23.0, 19.0
хранить, @default_class, 0.00022253929637372494, 729.0, 442.0
странность, @default_class, 5.189530838833889e-06, 17.0, 17.0
полезность, @default_class, 1.617912494111806e-05, 53.0, 48.0
фнс, @default_class, 5.8000637181976344e-06, 19.0, 10.0
верхний_уровень, @default_class, 1.9537057596608065e-05, 64.0, 40.0
оставаться_довольный, @default_class, 3.968464625359047e-06, 13.0, 13.0
доходность, @default_class, 8.852729479258414e-06, 29.0, 17.0
имя, @default_class, 0.0005485639558173716, 1797.0, 765.0
кибербезопасность, @default_class, 1.2515927664935589e-05, 41.0, 30.0
страховой_взнос, @default_class, 8.54746213008184e-06, 28.0, 10.0
ubuntu_server, @default_class, 6.7158634919906035e-06, 22.0, 12.0
литературный, @default_class, 6.105330157879507e-06, 20.0, 17.0
основное, @default_class, 5.250584217719734e-05, 172.0, 155.0
allow, @default_class, 3.907411519321613e-05, 128.0, 47.0
приводить_краткий, @default_class, 3.3579317459953018e-06, 11.0, 10.0
вменять, @default_class, 7.631662811036222e-06, 25.0, 20.0
интерпретироваться, @default_class, 5.494797278515762e-06, 18.0, 11.0
localhost, @default_class, 3.907411519321613e-05, 128.0, 67.0
насыщение, @default_class, 8.54746213008184e-06, 28.0, 19.0
налогообложение, @default_class, 7.021129931672476e-06, 23.0, 15.0
приниматься, @default_class, 4.823210838367231e-05, 158.0, 138.0
жаль, @default_class, 1.2821194104617462e-05, 42.0, 41.0
связанный, @default_class, 0.0001846862433012575, 605.0, 485.0
усна, @default_class, 7.326396371354349e-06, 24.0, 10.0
середина_декабрь, @default_class, 3.6631981856771745e-06, 12.0, 11.0
трястись, @default_class, 4.27373106504092e-06, 14.0, 12.0
материал_посвящать, @default_class, 4.884264399152016e-06, 16.0, 14.0
основной_ветка, @default_class, 7.326396371354349e-06, 24.0, 11.0
обучать_видео, @default_class, 4.27373106504092e-06, 14.0, 13.0
покупаться, @default_class, 6.7158634919906035e-06, 22.0, 21.0
значительно_расширять, @default_class, 5.189530838833889e-06, 17.0, 15.0
убирать, @default_class, 0.00011294861178612337, 370.0, 293.0
фанера, @default_class, 7.936929250718094e-06, 26.0, 11.0
очный, @default_class, 4.27373106504092e-06, 14.0, 10.0
искаж, @default_class, 3.6631981856771745e-06, 12.0, 11.0
пошлина, @default_class, 7.936929250718094e-06, 26.0, 11.0
шлюз, @default_class, 0.00010043268412118778, 329.0, 76.0
сэмпл, @default_class, 3.968464625359047e-06, 13.0, 11.0
изображать, @default_class, 3.60214507963974e-05, 118.0, 83.0
аварийный_ситуация, @default_class, 5.189530838833889e-06, 17.0, 13.0
возникновение_ошибка, @default_class, 4.27373106504092e-06, 14.0, 13.0
недовольный, @default_class, 1.587385850143619e-05, 52.0, 43.0
исток, @default_class, 1.0989594557031523e-05, 36.0, 26.0
медуза, @default_class, 1.1294860996713396e-05, 37.0, 10.0
теоретически, @default_class, 5.1284776418469846e-05, 168.0, 144.0
творение, @default_class, 1.0989594557031523e-05, 36.0, 35.0
боковой, @default_class, 1.9842324036289938e-05, 65.0, 44.0
sprintf, @default_class, 1.068432811734965e-05, 35.0, 18.0
binary, @default_class, 1.4347526303026825e-05, 47.0, 33.0
технологический_компания, @default_class, 8.54746213008184e-06, 28.0, 21.0
тоннель, @default_class, 3.418984852032736e-05, 112.0, 45.0
префикс, @default_class, 5.2200575737515464e-05, 171.0, 64.0
заключительный, @default_class, 1.0073795237985905e-05, 33.0, 33.0
веб_приложение, @default_class, 6.19691054453142e-05, 203.0, 127.0
неограниченный_количество, @default_class, 5.494797278515762e-06, 18.0, 15.0
ben, @default_class, 4.5789979594701435e-06, 15.0, 13.0
греть, @default_class, 7.631662811036222e-06, 25.0, 23.0
hello_world, @default_class, 3.8463582313852385e-05, 126.0, 58.0
литерал, @default_class, 1.4347526303026825e-05, 47.0, 25.0
проверять_статус, @default_class, 6.105330157879507e-06, 20.0, 16.0
день_неделя, @default_class, 1.770545895851683e-05, 58.0, 46.0
указанный, @default_class, 9.646421676734462e-05, 316.0, 229.0
идеал, @default_class, 4.945317778037861e-05, 162.0, 138.0
непредвиденный, @default_class, 6.7158634919906035e-06, 22.0, 22.0
компонент_react, @default_class, 8.242195690399967e-06, 27.0, 15.0
турецкий, @default_class, 5.189530838833889e-06, 17.0, 15.0
мутировать, @default_class, 7.631662811036222e-06, 25.0, 15.0
веселие, @default_class, 5.494797278515762e-06, 18.0, 17.0
довольно_долгий, @default_class, 3.6631981856771745e-06, 12.0, 12.0
develop, @default_class, 5.189530838833889e-06, 17.0, 13.0
usage, @default_class, 1.3126460544299334e-05, 43.0, 27.0
приводить_ниже, @default_class, 1.1294860996713396e-05, 37.0, 33.0
ssl, @default_class, 4.243204602971673e-05, 139.0, 60.0
приятный_глаз, @default_class, 3.0526650789397536e-06, 10.0, 10.0
композитный, @default_class, 9.768528798304033e-06, 32.0, 19.0
обрадоваться, @default_class, 3.968464625359047e-06, 13.0, 12.0
проходить_гладко, @default_class, 3.968464625359047e-06, 13.0, 13.0
interval, @default_class, 1.8621258277562447e-05, 61.0, 24.0
начало_конец, @default_class, 2.5031855329871178e-05, 82.0, 68.0
defaults, @default_class, 7.326396371354349e-06, 24.0, 16.0
автозапуск, @default_class, 5.494797278515762e-06, 18.0, 11.0
detector, @default_class, 4.5789979594701435e-06, 15.0, 10.0
подешеветь, @default_class, 4.27373106504092e-06, 14.0, 12.0
экзотика, @default_class, 7.936929250718094e-06, 26.0, 22.0
соответствие_требование, @default_class, 5.8000637181976344e-06, 19.0, 19.0
тишина, @default_class, 1.2821194104617462e-05, 42.0, 38.0
покорять, @default_class, 5.8000637181976344e-06, 19.0, 17.0
стабилизатор, @default_class, 7.631662811036222e-06, 25.0, 14.0
пазл, @default_class, 8.852729479258414e-06, 29.0, 22.0
европейский_страна, @default_class, 3.3579317459953018e-06, 11.0, 11.0
сателлит, @default_class, 3.6631981856771745e-06, 12.0, 10.0
поле_бой, @default_class, 5.494797278515762e-06, 18.0, 10.0
высокоточный, @default_class, 7.936929250718094e-06, 26.0, 20.0
upd, @default_class, 5.250584217719734e-05, 172.0, 111.0
вернуться_обратно, @default_class, 4.27373106504092e-06, 14.0, 12.0
глобальный, @default_class, 0.00011844340770039707, 388.0, 250.0
говориться_выше, @default_class, 1.587385850143619e-05, 52.0, 49.0
законный, @default_class, 9.768528798304033e-06, 32.0, 24.0
демократический, @default_class, 5.189530838833889e-06, 17.0, 12.0
туалет, @default_class, 1.1600127436395269e-05, 38.0, 27.0
ручка, @default_class, 6.960076279938221e-05, 228.0, 99.0
образ_жизнь, @default_class, 1.7400190699845552e-05, 57.0, 37.0
оклад, @default_class, 7.326396371354349e-06, 24.0, 13.0
полупроводник, @default_class, 8.54746213008184e-06, 28.0, 14.0
телефонный, @default_class, 1.6789657820481807e-05, 55.0, 39.0
итак_поехать, @default_class, 3.968464625359047e-06, 13.0, 12.0
оглядываться_назад, @default_class, 5.189530838833889e-06, 17.0, 15.0
обменять, @default_class, 5.189530838833889e-06, 17.0, 13.0
сисадмин, @default_class, 1.1600127436395269e-05, 38.0, 27.0
приложение_ios, @default_class, 9.46326235862216e-06, 31.0, 27.0
мегапиксел, @default_class, 4.884264399152016e-06, 16.0, 14.0
распространа_ннай, @default_class, 3.968464625359047e-06, 13.0, 13.0
stack_overflow, @default_class, 1.5263325622072443e-05, 50.0, 28.0
обобщение, @default_class, 1.4347526303026825e-05, 47.0, 30.0
целый_число, @default_class, 2.442132063151803e-05, 80.0, 47.0
область_фронтенд, @default_class, 3.6631981856771745e-06, 12.0, 12.0
guid, @default_class, 1.0073795237985905e-05, 33.0, 13.0
воплощать_жизнь, @default_class, 3.968464625359047e-06, 13.0, 13.0
небольшой_фрагмент, @default_class, 3.3579317459953018e-06, 11.0, 11.0
рабочий_место, @default_class, 5.0979509978787974e-05, 167.0, 103.0
настольный_компьютер, @default_class, 7.936929250718094e-06, 26.0, 21.0
кука, @default_class, 1.068432811734965e-05, 35.0, 15.0
присоединение, @default_class, 1.2210660315759014e-05, 40.0, 30.0
скриптовый_язык, @default_class, 7.936929250718094e-06, 26.0, 22.0
абстрактно, @default_class, 4.5789979594701435e-06, 15.0, 15.0
недостаточно, @default_class, 9.035888797370717e-05, 296.0, 256.0
дизайнерский_решение, @default_class, 4.884264399152016e-06, 16.0, 13.0
